"sig","time_branch","parent_node","child_node","ref_branch","rate","log_rate","candidate"
"clade:Eupercaria_Centrarchiformes_Girellidae_Girella_tricuspidata|Eupercaria_Centrarchiformes_Girellidae_Girella_zebra",1.484694782,196,197,0.00203,0.00136728439044248,-6.59492870305136,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_caudavittata|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_munda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_azureus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_cornelii|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_hawaiiensis|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_sydneyanus|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides|Eupercaria_Centrarchiformes_Terapontidae_Bidyanus_welchi|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Helotes_octolineatus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_carbo|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_epirrhinos|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_habbemai|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_transmontanus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_tulliensis|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_argenteus|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_cancellatus|Eupercaria_Centrarchiformes_Terapontidae_Pelates_sexlineatus|Eupercaria_Centrarchiformes_Terapontidae_Pelsartia_humeralis|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_gilberti|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_lorentzi|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_midgleyi|Eupercaria_Centrarchiformes_Terapontidae_Rhynchopelates_oxyrhynchus|Eupercaria_Centrarchiformes_Terapontidae_Scortum_barcoo|Eupercaria_Centrarchiformes_Terapontidae_Scortum_hillii|Eupercaria_Centrarchiformes_Terapontidae_Scortum_ogilbyi|Eupercaria_Centrarchiformes_Terapontidae_Scortum_parviceps|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_bonapartensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_butleri|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_moranensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal|Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata|Kuhliidae_Kuhlia_petiti|Kuhliidae_Kuhlia_xenura|Kyphosidae_Kyphosus_cinerascens|Kyphosidae_Kyphosus_elegans|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix|Kyphosidae_Kyphosus_vaigiensis|Terapontidae_Bidyanus_bidyanus|Terapontidae_Hephaestus_fuliginosus|Terapontidae_Hephaestus_jenkinsi|Terapontidae_Pelates_quadrilineatus|Terapontidae_Terapon_jarbua|Terapontidae_Terapon_puta|Terapontidae_Terapon_theraps",0.3715617838,108,109,0.000832,0.00223919691495463,-6.10163799750843,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_caudavittata|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_munda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides|Eupercaria_Centrarchiformes_Terapontidae_Bidyanus_welchi|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Helotes_octolineatus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_carbo|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_epirrhinos|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_habbemai|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_transmontanus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_tulliensis|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_argenteus|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_cancellatus|Eupercaria_Centrarchiformes_Terapontidae_Pelates_sexlineatus|Eupercaria_Centrarchiformes_Terapontidae_Pelsartia_humeralis|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_gilberti|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_lorentzi|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_midgleyi|Eupercaria_Centrarchiformes_Terapontidae_Rhynchopelates_oxyrhynchus|Eupercaria_Centrarchiformes_Terapontidae_Scortum_barcoo|Eupercaria_Centrarchiformes_Terapontidae_Scortum_hillii|Eupercaria_Centrarchiformes_Terapontidae_Scortum_ogilbyi|Eupercaria_Centrarchiformes_Terapontidae_Scortum_parviceps|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_bonapartensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_butleri|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_moranensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal|Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata|Kuhliidae_Kuhlia_petiti|Kuhliidae_Kuhlia_xenura|Terapontidae_Bidyanus_bidyanus|Terapontidae_Hephaestus_fuliginosus|Terapontidae_Hephaestus_jenkinsi|Terapontidae_Pelates_quadrilineatus|Terapontidae_Terapon_jarbua|Terapontidae_Terapon_puta|Terapontidae_Terapon_theraps",0.9875672095,109,110,0.00272,0.00275424292527606,-5.89461267440454,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_caudavittata|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_munda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata|Kuhliidae_Kuhlia_petiti|Kuhliidae_Kuhlia_xenura",18.90941251,110,157,0.017763,0.000939373446457222,-6.97029745126309,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_caudavittata|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata|Kuhliidae_Kuhlia_petiti|Kuhliidae_Kuhlia_xenura",9.437202489,157,158,0.006409,0.000679120746584629,-7.29471161619392,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata|Kuhliidae_Kuhlia_petiti|Kuhliidae_Kuhlia_xenura",4.769098486,158,159,0.0028,0.000587113058834827,-7.44029315219341,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Kuhliidae_Kuhlia_petiti",1.243846306,164,165,0.001172,0.000942238598407672,-6.96725202628008,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Kuhliidae_Kuhlia_petiti|Kuhliidae_Kuhlia_xenura",7.636435257,159,164,0.003344,0.000437900654881438,-7.7335184886535,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Kuhliidae_Kuhlia_petiti",8.015711024,165,166,0.006185,0.000771609652778321,-7.16703176693018,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis",8.445563615,165,167,0.009635,0.00114083564332965,-6.77599426463941,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata",2.950097844,159,160,0.003292,0.00111589519198333,-6.79809833342664,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii",5.532301681,160,163,0.007163,0.00129475947137887,-6.64943033746875,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Kuhliidae_Kuhlia_malo",1.308884045,161,162,0.001999,0.00152725522756296,-6.48428312358024,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata",11.37309631,160,161,0.008962,0.000788000009471475,-7.14601245608676,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_azureus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_cornelii|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_hawaiiensis|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_sydneyanus|Kyphosidae_Kyphosus_cinerascens|Kyphosidae_Kyphosus_elegans|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix|Kyphosidae_Kyphosus_vaigiensis",26.54673147,109,168,0.012077,0.000454933595634853,-7.6953590933238,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_azureus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_cornelii",9.145795251,168,177,0.008771,0.0009590199385932,-6.94959869227173,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_hawaiiensis|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_sydneyanus|Kyphosidae_Kyphosus_cinerascens|Kyphosidae_Kyphosus_elegans|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix|Kyphosidae_Kyphosus_vaigiensis",13.5712196,168,169,0.006293,0.000463701876874795,-7.67626871896928,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_hawaiiensis|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus|Kyphosidae_Kyphosus_cinerascens|Kyphosidae_Kyphosus_elegans|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix|Kyphosidae_Kyphosus_vaigiensis",5.457676967,169,170,0.004978,0.00091210968148163,-6.99975031033868,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Kyphosidae_Kyphosus_cinerascens|Kyphosidae_Kyphosus_elegans|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix",1.522445828,170,171,0.000772,0.000507078797683171,-7.58684414695601,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Kyphosidae_Kyphosus_cinerascens|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix",1.235143666,171,172,0.000911,0.00073756602173273,-7.21215495276353,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix",2.115480487,172,173,0.001825,0.000862688174726709,-7.05545725925897,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_hawaiiensis|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus|Kyphosidae_Kyphosus_vaigiensis",5.118358867,170,175,0.003392,0.000662712421723594,-7.3191694149329,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus|Kyphosidae_Kyphosus_vaigiensis",0.9038430465,175,176,0.000891,0.000985790623106818,-6.92206657570129,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Microcanthidae_Microcanthus_strigatus|Eupercaria_Centrarchiformes_Microcanthidae_Neatypus_obliquus|Eupercaria_Centrarchiformes_Microcanthidae_Tilodon_sexfasciatus",3.93680101,180,181,0.006625,0.00168283842215332,-6.387273374233,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Microcanthidae_Microcanthus_strigatus|Eupercaria_Centrarchiformes_Microcanthidae_Neatypus_obliquus|Eupercaria_Centrarchiformes_Microcanthidae_Tilodon_sexfasciatus|Scorpididae_Atypichthys_strigatus",11.6941629,179,180,0.010552,0.00090233051225924,-7.0105296834442,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Microcanthidae_Neatypus_obliquus|Eupercaria_Centrarchiformes_Microcanthidae_Tilodon_sexfasciatus",5.93737616,181,182,0.007395,0.00124549966192474,-6.68821849469946,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_fasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_insignis|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_peaolopesi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_robinsoni|Oplegnathidae_Oplegnathus_punctatus",0.8215135543,185,186,0.001788,0.00217647048017793,-6.13005076004211,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_fasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_insignis|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_peaolopesi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_robinsoni|Oplegnathidae_Oplegnathus_punctatus|Oplegnathidae_Oplegnathus_woodwardi",27.67675692,178,185,0.00462,0.000166927072176634,-8.697953534479,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_fasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_peaolopesi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_robinsoni",1.11596447,187,188,0.001848,0.00165596669936992,-6.4033703322974,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_fasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_peaolopesi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_robinsoni|Oplegnathidae_Oplegnathus_punctatus",5.778866211,186,187,0.00677,0.00117151007703092,-6.74946169823445,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_peaolopesi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_robinsoni",14.60084906,188,189,0.033965,0.00232623458131962,-6.06350437815676,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Scorpididae_Labracoglossa_argenteiventris|Eupercaria_Centrarchiformes_Scorpididae_Medialuna_californiensis|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_georgiana|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_lineolata|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_violacea|Scorpididae_Scorpis_aequipinnis",10.77879532,190,203,0.006245,0.000579378289929342,-7.45355494324933,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Scorpididae_Medialuna_californiensis|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_georgiana",8.972006229,204,207,0.009544,0.00106375316249237,-6.84595190511531,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Scorpididae_Medialuna_californiensis|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_georgiana|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_lineolata|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_violacea|Scorpididae_Scorpis_aequipinnis",9.258602656,203,204,0.003618,0.000390771710853729,-7.8473870282005,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Scorpididae_Scorpis_lineolata|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_violacea",3.869883581,205,206,0.002191,0.000566166902476646,-7.47662164252907,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Scorpididae_Scorpis_lineolata|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_violacea|Scorpididae_Scorpis_aequipinnis",24.15567428,204,205,0.007047,0.000291732696769912,-8.13967259697146,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides|Eupercaria_Centrarchiformes_Terapontidae_Bidyanus_welchi|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Helotes_octolineatus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_carbo|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_epirrhinos|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_habbemai|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_transmontanus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_tulliensis|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_argenteus|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_cancellatus|Eupercaria_Centrarchiformes_Terapontidae_Pelates_sexlineatus|Eupercaria_Centrarchiformes_Terapontidae_Pelsartia_humeralis|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_gilberti|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_lorentzi|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_midgleyi|Eupercaria_Centrarchiformes_Terapontidae_Rhynchopelates_oxyrhynchus|Eupercaria_Centrarchiformes_Terapontidae_Scortum_barcoo|Eupercaria_Centrarchiformes_Terapontidae_Scortum_hillii|Eupercaria_Centrarchiformes_Terapontidae_Scortum_ogilbyi|Eupercaria_Centrarchiformes_Terapontidae_Scortum_parviceps|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_bonapartensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_butleri|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_moranensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal|Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris|Terapontidae_Bidyanus_bidyanus|Terapontidae_Hephaestus_fuliginosus|Terapontidae_Hephaestus_jenkinsi|Terapontidae_Pelates_quadrilineatus|Terapontidae_Terapon_jarbua|Terapontidae_Terapon_puta|Terapontidae_Terapon_theraps",17.40028838,110,111,0.048347,0.00277851716846086,-5.88583788622403,"chronos_discrete"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides|Eupercaria_Centrarchiformes_Terapontidae_Bidyanus_welchi|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Helotes_octolineatus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_carbo|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_epirrhinos|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_habbemai|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_transmontanus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_tulliensis|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_argenteus|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_cancellatus|Eupercaria_Centrarchiformes_Terapontidae_Pelates_sexlineatus|Eupercaria_Centrarchiformes_Terapontidae_Pelsartia_humeralis|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_gilberti|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_lorentzi|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_midgleyi|Eupercaria_Centrarchiformes_Terapontidae_Rhynchopelates_oxyrhynchus|Eupercaria_Centrarchiformes_Terapontidae_Scortum_barcoo|Eupercaria_Centrarchiformes_Terapontidae_Scortum_hillii|Eupercaria_Centrarchiformes_Terapontidae_Scortum_ogilbyi|Eupercaria_Centrarchiformes_Terapontidae_Scortum_parviceps|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_bonapartensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_butleri|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_moranensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal|Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris|Terapontidae_Bidyanus_bidyanus|Terapontidae_Hephaestus_fuliginosus|Terapontidae_Hephaestus_jenkinsi|Terapontidae_Pelates_quadrilineatus|Terapontidae_Terapon_puta|Terapontidae_Terapon_theraps",3.089727179,111,112,0.008026,0.00259764035302225,-5.95315180256337,"chronos_discrete"
